
23:35:34 --> -276.04, -296.87, -421.87, -375.00, -369.79, -343.75, -395.83, -416.67, -390.62, -421.87, -453.12, -255.21, -270.83, -281.25, -234.37, -286.46, -265.62, -218.75, -260.42, -302.08, -328.12, -343.75, -197.92, -208.33, -270.83, -296.87, -317.71, -307.29, -348.96, -375.00, -380.21, -406.25, -213.54, -250.00, -270.83, -260.42, -276.04, -270.83, -260.42, -265.62, -260.42, -286.46, -281.25, -218.75, -250.00, -244.79, -369.79, -244.79, -437.50, -479.17, -458.33, -250.00, -427.08, -369.79, -411.46, -333.33, -348.96, -307.29, -296.87, 

23:36:35 --> -197.92, -156.25, -317.71, -296.87, -192.71, -322.92, -307.29, -244.79, -328.12, -218.75, -229.17, -250.00, -369.79, -416.67, -453.12, -411.46, -369.79, -296.87, -354.17, -416.67, -348.96, -343.75, -296.87, -375.00, -364.58, -333.33, -307.29, -296.87, -348.96, -322.92, -286.46, -296.87, -354.17, -291.67, -307.29, -260.42, -276.04, -302.08, -260.42, -250.00, -208.33, -229.17, -250.00, -255.21, -281.25, -52.08, -114.58, -114.58, -114.58, -109.37, -98.96, -166.67, -140.62, -83.33, -88.54, -135.42, -135.42, -156.25, -151.04, 

23:37:36 --> -171.87, -192.71, -239.58, -135.42, -156.25, -203.12, -218.75, -427.08, -359.37, -270.83, -270.83, -197.92, -177.08, -171.87, -145.83, -145.83, -93.75, -72.92, -291.67, -307.29, -250.00, -119.79, -93.75, -78.12, -125.00, -130.21, -125.00, -119.79, -119.79, -182.29, -218.75, -244.79, -270.83, -244.79, -255.21, -250.00, -250.00, -234.37, -286.46, -260.42, -276.04, -255.21, -223.96, -229.17, -197.92, -93.75, -270.83, -250.00, -302.08, 4968.75, 5109.38, 5505.21, 5765.63, 5854.17, 5296.88, 4718.75, 4244.79, 4260.42, 4244.79, 

23:38:37 --> 4151.04, 4156.25, 4187.50, 4135.42, 4421.88, 4317.71, 4437.50, 4369.79, 4296.88, 4161.46, 4109.38, 3666.67, 3234.38, 3067.71, 3015.63, 3130.21, 3177.08, 3270.83, 3380.21, 3421.88, 3526.04, 3661.46, 3739.58, 3760.42, 3812.50, 3807.29, 4093.75, 3833.33, 3744.79, 3515.63, 3348.96, 3057.29, 3083.33, 3145.83, 3067.71, 3130.21, 3177.08, 3401.04, 4078.13, 4526.04, 4473.96, 4359.38, 4005.21, 3098.96, 2682.29, 2817.71, 2890.63, 2718.75, 3453.13, 4098.96, 4114.58, 3052.08, 3125.00, 3557.29, 4421.88, 4489.58, 2807.29, 2656.25, 2994.79, 

23:39:38 --> 4395.83, 4302.08, 3786.46, 3031.25, 3151.04, 3312.50, 3463.54, 3697.92, 4161.46, 4651.04, 4395.83, 4385.42, 4234.38, 3484.38, 2927.08, 2541.67, 2588.54, 2854.17, 3114.58, 4088.54, 4505.21, 4302.08, 3630.21, 3161.46, 3088.54, 3140.63, 3963.54, 4244.79, 4562.50, 4296.88, 4218.75, 4057.29, 3609.38, 3239.58, 2838.54, 2562.50, 2625.00, 3500.00, 4447.92, 4526.04, 3838.54, 3703.13, 3031.25, 3114.58, 3182.29, 3203.13, 3156.25, 2906.25, 2401.04, 2776.04, 2578.13, 1276.04, 1255.21, 1270.83, 1270.83, 1260.42, 1197.92, 1255.21, 1276.04, 

23:40:40 --> 994.79, 1114.58, 1093.75, 1234.38, 1421.88, 1390.63, 1328.13, 1234.38, 1062.50, 937.50, 994.79, 968.75, 1260.42, 1385.42, 1552.08, 864.58, 843.75, 833.33, 786.46, 750.00, 916.67, 822.92, 875.00, 744.79, 776.04, 828.12, 822.92, 854.17, 666.67, 671.87, 697.92, 843.75, 682.29, 520.83, 432.29, 375.00, 286.46, 411.46, 291.67, 463.54, 286.46, 395.83, 265.62, 197.92, 213.54, 229.17, 192.71, 213.54, 182.29, 166.67, 166.67, 140.62, 93.75, 52.08, 57.29, 171.87, 62.50, 67.71, 218.75, 

23:41:41 --> 239.58, 223.96, 208.33, 171.87, 88.54, 62.50, 166.67, 130.21, 312.50, 192.71, 192.71, 322.92, 166.67, 161.46, 187.50, 223.96, 140.62, 125.00, 52.08, 31.25, 208.33, 135.42, 83.33, 83.33, 93.75, 62.50, 78.12, 83.33, 78.12, 78.12, 83.33, 72.92, 83.33, 57.29, 62.50, 203.12, 151.04, 130.21, 109.37, 135.42, 78.12, 140.62, 114.58, 140.62, 140.62, 135.42, 125.00, 125.00, 93.75, 156.25, 182.29, 145.83, 62.50, 10.42, 88.54, 72.92, 260.42, 156.25, 145.83, 

23:42:42 --> 125.00, 130.21, 93.75, 151.04, 140.62, 109.37, 62.50, 125.00, 239.58, 270.83, 187.50, 140.62, 98.96, 67.71, 67.71, 57.29, 36.46, 62.50, 57.29, 62.50, 36.46, 41.67, 15.63, 26.04, 0.00, 78.12, 104.17, 104.17, 93.75, 72.92, 98.96, 88.54, 67.71, 57.29, 67.71, 296.87, 307.29, 151.04, 140.62, 119.79, 62.50, 57.29, 125.00, 140.62, 125.00, 276.04, 130.21, 72.92, 255.21, 171.87, 208.33, 52.08, 239.58, 171.87, 151.04, 182.29, 166.67, 140.62, 140.62, 

23:43:43 --> 104.17, 156.25, 177.08, 322.92, 197.92, 166.67, 52.08, 270.83, 208.33, 46.88, 57.29, 104.17, 130.21, 140.62, 140.62, 67.71, 281.25, 83.33, 125.00, 67.71, 72.92, 88.54, 72.92, 270.83, 192.71, 171.87, 114.58, 187.50, 125.00, 83.33, 83.33, 78.12, 234.37, 119.79, 145.83, 151.04, 140.62, 130.21, 145.83, 130.21, 130.21, 114.58, 83.33, 57.29, 41.67, 20.83, 83.33, 88.54, 98.96, 98.96, 83.33, 98.96, 83.33, 98.96, 0.00, 83.33, 93.75, 78.12, 72.92, 

23:44:44 --> 187.50, 286.46, 197.92, 114.58, 88.54, 83.33, 88.54, 130.21, 83.33, 98.96, 93.75, 72.92, 98.96, 93.75, 46.88, 135.42, 151.04, 57.29, 78.12, 46.88, 125.00, 67.71, 78.12, 88.54, 114.58, 88.54, 109.37, 125.00, 57.29, 67.71, 46.88, 312.50, 151.04, 93.75, 125.00, 78.12, 67.71, 78.12, 93.75, 88.54, 125.00, 125.00, 130.21, 88.54, 125.00, 93.75, 67.71, 197.92, 171.87, 156.25, 161.46, 125.00, 83.33, 114.58, 104.17, 109.37, 119.79, 119.79, 182.29, 

23:45:45 --> 130.21, 125.00, 270.83, 145.83, 177.08, 281.25, 182.29, 140.62, 119.79, 135.42, 140.62, 130.21, 145.83, 166.67, 177.08, 197.92, 192.71, 260.42, 255.21, 57.29, 72.92, 88.54, 67.71, 98.96, 88.54, 78.12, 57.29, 187.50, 125.00, 109.37, 46.88, 130.21, 88.54, 88.54, 166.67, 145.83, 67.71, 78.12, 0.00, 46.88, 67.71, 161.46, 140.62, 104.17, 109.37, 52.08, 46.88, 135.42, 83.33, 104.17, 130.21, 125.00, 93.75, 67.71, 78.12, 109.37, 104.17, 83.33, 78.12, 

23:46:47 --> 93.75, 46.88, 62.50, 88.54, 72.92, 72.92, 88.54, 104.17, 83.33, 104.17, 130.21, 130.21, 125.00, 52.08, 52.08, 62.50, 46.88, 72.92, 62.50, 72.92, 72.92, 67.71, 15.63, 26.04, 31.25, 31.25, 46.88, 62.50, 88.54, 93.75, 109.37, 130.21, 72.92, 88.54, 104.17, 151.04, 104.17, 98.96, 88.54, 88.54, 114.58, 93.75, 88.54, 57.29, 52.08, 41.67, 15.63, 67.71, 78.12, 67.71, 62.50, 36.46, 161.46, 41.67, 140.62, 140.62, 125.00, 140.62, 114.58, 

23:47:48 --> 109.37, 140.62, 145.83, 130.21, 41.67, 57.29, 46.88, 62.50, 67.71, 88.54, 0.00, 5.21, 41.67, 46.88, 83.33, 83.33, 140.62, 57.29, 83.33, 67.71, 78.12, 67.71, 67.71, 104.17, 98.96, 130.21, 88.54, 119.79, 104.17, 78.12, 88.54, 78.12, 98.96, 72.92, 125.00, 109.37, 114.58, 83.33, 93.75, 83.33, 83.33, 125.00, 114.58, 119.79, 78.12, 119.79, 109.37, 52.08, 62.50, 88.54, 104.17, 125.00, 78.12, 62.50, 78.12, 88.54, 78.12, 67.71, 156.25, 

23:48:49 --> 171.87, 114.58, 114.58, 78.12, 119.79, 114.58, 83.33, 20.83, 62.50, 36.46, 93.75, 104.17, 114.58, 88.54, 67.71, 57.29, 31.25, 20.83, 15.63, 46.88, 15.63, 31.25, 36.46, 62.50, 62.50, 83.33, 88.54, 26.04, 109.37, 93.75, 114.58, 119.79, 114.58, 88.54, 104.17, 114.58, 52.08, 83.33, 88.54, 36.46, 57.29, 88.54, 93.75, 93.75, 78.12, 62.50, 72.92, 67.71, 52.08, 88.54, 145.83, 67.71, 98.96, 83.33, 98.96, 114.58, 20.83, 114.58, 83.33, 

23:49:50 --> 78.12, 78.12, 46.88, 46.88, 46.88, 104.17, 46.88, 46.88, 36.46, 15.63, 52.08, 52.08, 31.25, 36.46, 15.63, 78.12, 67.71, 78.12, 62.50, 46.88, 41.67, 67.71, 46.88, 62.50, 31.25, 26.04, 46.88, 52.08, 46.88, 98.96, 78.12, 57.29, 67.71, 52.08, 88.54, 67.71, 62.50, 72.92, 36.46, 57.29, 52.08, 41.67, 41.67, 78.12, 46.88, 57.29, 93.75, 41.67, 46.88, 52.08, 36.46, 57.29, 46.88, 46.88, 46.88, 83.33, 88.54, 31.25, 15.63, 

23:50:51 --> 46.88, 72.92, 57.29, 52.08, 31.25, 67.71, 57.29, 46.88, 36.46, 46.88, 31.25, 67.71, 52.08, 72.92, 72.92, 67.71, 72.92, 67.71, 109.37, 104.17, 67.71, 125.00, 67.71, 72.92, 41.67, 41.67, 57.29, 52.08, 52.08, 46.88, 52.08, 78.12, 41.67, 46.88, 41.67, 104.17, 52.08, 62.50, 26.04, 31.25, 15.63, 52.08, 109.37, 52.08, 41.67, 72.92, 41.67, 62.50, 62.50, 57.29, 109.37, 67.71, 31.25, 72.92, 67.71, 52.08, 72.92, 52.08, 98.96, 

23:51:52 --> 67.71, 104.17, 83.33, 15.63, 20.83, 26.04, 31.25, 26.04, 20.83, 41.67, 31.25, 31.25, 36.46, 15.63, 0.00, 20.83, 31.25, 52.08, 31.25, 20.83, 0.00, 26.04, 20.83, 20.83, 93.75, 88.54, 72.92, 57.29, 26.04, 83.33, 41.67, 36.46, 36.46, 46.88, 78.12, 31.25, 57.29, 41.67, 36.46, 93.75, 78.12, 36.46, 62.50, 72.92, 46.88, 67.71, 36.46, 46.88, 72.92, 140.62, 88.54, 31.25, 31.25, 20.83, 31.25, 41.67, 36.46, 20.83, 20.83, 

23:52:53 --> 31.25, 88.54, 125.00, 31.25, 93.75, 78.12, 62.50, 46.88, 36.46, 52.08, 31.25, 52.08, 52.08, 31.25, 52.08, 41.67, 36.46, 41.67, 41.67, 41.67, 36.46, 57.29, 52.08, 72.92, 31.25, 67.71, 52.08, 78.12, 62.50, 88.54, 93.75, 109.37, 67.71, 46.88, 36.46, 26.04, 31.25, 41.67, 15.63, 26.04, 15.63, 15.63, 10.42, 20.83, 67.71, 93.75, 88.54, 72.92, 57.29, 78.12, 88.54, 93.75, 78.12, 31.25, 72.92, 15.63, 15.63, 15.63, 15.63, 

23:53:55 --> 31.25, 20.83, 31.25, 31.25, 41.67, 57.29, 26.04, 41.67, 109.37, 62.50, 52.08, 62.50, 20.83, 67.71, 67.71, 72.92, 67.71, 57.29, 72.92, 67.71, 83.33, 72.92, 104.17, 15.63, 31.25, 20.83, 41.67, 36.46, 26.04, 31.25, 26.04, 36.46, 52.08, 52.08, 83.33, 78.12, 83.33, 88.54, 88.54, 78.12, 88.54, 88.54, 10.42, 20.83, 26.04, 31.25, 36.46, 26.04, -10.42, 26.04, 31.25, 41.67, 52.08, 93.75, 125.00, 104.17, 31.25, 20.83, 15.63, 

23:54:56 --> 52.08, 72.92, 72.92, 57.29, 57.29, 26.04, 57.29, 5458.33, 5765.63, 6588.54, 7208.33, 6656.25, 7171.88, 6229.17, 6281.25, 6145.83, 6057.29, 6187.50, 4203.13, 4578.13, 5067.71, 5286.46, 5250.00, 4932.29, 3973.96, 4187.50, 4270.83, 4510.42, 4635.42, 4979.17, 5093.75, 5125.00, 5156.25, 5239.58, 5421.88, 4984.38, 3927.08, 3453.13, 3119.79, 3286.46, 3359.38, 3557.29, 3046.88, 2567.71, 1989.58, 2119.79, 2026.04, 2223.96, 2156.25, 2338.54, 2421.88, 2708.33, 2765.63, 3119.79, 3057.29, 3328.13, 3229.17, 2895.83, 2817.71, 

23:55:57 --> 2473.96, 2380.21, 2348.96, 2338.54, 2385.42, 2416.67, 2385.42, 2317.71, 2322.92, 2343.75, 2354.17, 2369.79, 2432.29, 2593.75, 2739.58, 3015.63, 3239.58, 3458.33, 3348.96, 2781.25, 2213.54, 2093.75, 2010.42, 1989.58, 2510.42, 2786.46, 3088.54, 2677.08, 2302.08, 2416.67, 2848.96, 3359.38, 2901.04, 3036.46, 3041.67, 2828.13, 2682.29, 2375.00, 2015.63, 2052.08, 1953.13, 2296.88, 3026.04, 2906.25, 2421.88, 2375.00, 2901.04, 3041.67, 2354.17, 2083.33, 2468.75, 3317.71, 2770.83, 2369.79, 2953.13, 2687.50, 1901.04, 2276.04, 3343.75, 

23:56:58 --> 2348.96, 3166.67, 2562.50, 2041.67, 2427.08, 3369.79, 2078.13, 1557.29, 2046.88, 1723.96, 1395.83, 1218.75, 2046.88, 2161.46, 1692.71, 1526.04, 1770.83, 1947.92, 1526.04, 1031.25, 1166.67, 1328.13, 1791.67, 1791.67, 1541.67, 1343.75, 1333.33, 1187.50, 1229.17, 1036.46, 885.42, 880.21, 947.92, 1239.58, 859.37, 796.87, 645.83, 619.79, 614.58, 786.46, 770.83, 713.54, 562.50, 531.25, 541.67, 510.42, 671.87, 828.12, 744.79, 614.58, 484.37, 312.50, 406.25, 479.17, 406.25, 484.37, 317.71, 291.67, 197.92, 

23:57:59 --> 406.25, 421.87, 156.25, 119.79, 135.42, 151.04, 197.92, 88.54, 119.79, 26.04, 46.88, 93.75, 140.62, 192.71, 239.58, 130.21, 302.08, 333.33, 140.62, 218.75, 140.62, 177.08, 229.17, 270.83, 93.75, 93.75, 72.92, 31.25, 62.50, 98.96, 119.79, 270.83, 171.87, 177.08, 135.42, 109.37, 135.42, 156.25, 265.62, 88.54, 98.96, 31.25, 88.54, 161.46, 203.12, 197.92, 213.54, 130.21, 140.62, 187.50, 46.88, 57.29, 62.50, 52.08, 140.62, 161.46, 161.46, 114.58, 104.17, 

23:59:01 --> 166.67, 52.08, 93.75, 67.71, 135.42, 140.62, 151.04, 93.75, 135.42, 62.50, 250.00, 130.21, 312.50, 166.67, 88.54, 114.58, 140.62, 67.71, 41.67, 83.33, 166.67, 145.83, 109.37, 83.33, 109.37, 145.83, 46.88, 72.92, 57.29, 119.79, 177.08, 135.42, 125.00, 109.37, 125.00, 46.88, 98.96, 114.58, 135.42, 109.37, 130.21, 93.75, 140.62, 244.79, 72.92, 31.25, 98.96, 161.46, 119.79, 83.33, 114.58, 151.04, 78.12, 36.46, 104.17, 98.96, 135.42, 93.75, 
