177.08, 


05:42:04 --> -20.83, -10.42, 15.63, 41.67, 36.46, 78.12, 31.25, 26.04, 15.63, 20.83, 5.21, 10.42, 10.42, 10.42, 20.83, -5.21, 31.25, -15.63, -15.63, -10.42, -20.83, -10.42, 46.88, 10.42, 31.25, 20.83, 26.04, 31.25, 57.29, 52.08, 41.67, 26.04, 31.25, 26.04, 15.63, 10.42, 5.21, 10.42, 5.21, 15.63, 36.46, 10.42, 15.63, 46.88, -10.42, -20.83, -5.21, -10.42, -5.21, 20.83, 31.25, 78.12, 41.67, 31.25, -5.21, 5.21, 31.25, 26.04, 15.63, 

05:43:06 --> -5.21, -5.21, -15.63, 15.63, 20.83, 62.50, 10.42, 0.00, 5.21, 31.25, 67.71, -26.04, 5.21, 67.71, 26.04, 26.04, 36.46, -5.21, -15.63, 20.83, 46.88, 46.88, 20.83, 5.21, 20.83, -20.83, 5.21, 10.42, 26.04, 26.04, 10.42, 20.83, 10.42, 5.21, 26.04, -10.42, -20.83, -5.21, 15.63, 57.29, 57.29, 57.29, 62.50, -5.21, 26.04, 26.04, 10.42, -15.63, -5.21, 57.29, 41.67, 46.88, 41.67, 26.04, 20.83, 10.42, 26.04, -15.63, -15.63, 

05:44:07 --> 15.63, 31.25, 46.88, 26.04, 26.04, -5.21, 20.83, 15.63, 26.04, 72.92, 10.42, -26.04, -15.63, -10.42, 5.21, -15.63, 130.21, 20.83, 26.04, 26.04, 52.08, 52.08, 46.88, 31.25, 15.63, 31.25, 15.63, 62.50, -10.42, 31.25, 20.83, 15.63, 31.25, 10.42, 0.00, 41.67, 20.83, 15.63, 15.63, 36.46, 36.46, -5.21, 36.46, 36.46, 26.04, 10.42, 36.46, -20.83, 36.46, 26.04, 15.63, 20.83, -20.83, 10.42, 46.88, 41.67, 15.63, 10.42, 5.21, 

05:45:08 --> 15.63, 36.46, 15.63, 26.04, 31.25, 26.04, -20.83, 10.42, 31.25, 62.50, 41.67, 15.63, 5.21, 26.04, 26.04, 41.67, 5.21, 15.63, 10.42, 0.00, 26.04, 52.08, 31.25, 46.88, 36.46, 10.42, 15.63, 15.63, 31.25, -15.63, -20.83, 5.21, 26.04, 46.88, 20.83, -15.63, 26.04, 26.04, -10.42, 10.42, 26.04, 31.25, 0.00, 46.88, 62.50, -15.63, 31.25, 26.04, 26.04, 15.63, 20.83, -20.83, 36.46, 26.04, 41.67, 41.67, 10.42, 31.25, 36.46, 

05:46:09 --> -15.63, 10.42, 15.63, 31.25, 52.08, 5.21, 20.83, 26.04, 26.04, 52.08, -20.83, -20.83, 20.83, 36.46, 31.25, 20.83, 31.25, 31.25, -5.21, -20.83, 15.63, 57.29, 10.42, 15.63, -5.21, -20.83, 72.92, 26.04, 10.42, 26.04, 15.63, -15.63, 0.00, 67.71, 41.67, 31.25, 15.63, -15.63, 5.21, 26.04, 46.88, 26.04, 5.21, 26.04, 15.63, -15.63, -15.63, 20.83, 10.42, 62.50, 26.04, 15.63, 5.21, 20.83, -26.04, -20.83, 20.83, 15.63, 46.88, 

05:47:11 --> 46.88, 10.42, 36.46, 41.67, 52.08, -10.42, -20.83, 15.63, 26.04, 26.04, 26.04, 10.42, 31.25, 31.25, -10.42, 46.88, 46.88, 41.67, 0.00, 10.42, 10.42, -31.25, -15.63, 41.67, 36.46, 0.00, 15.63, 26.04, -20.83, 10.42, 57.29, 31.25, 5.21, 26.04, 10.42, -26.04, 10.42, 52.08, 0.00, 10.42, 26.04, 62.50, -15.63, 20.83, 46.88, 31.25, 20.83, 20.83, -26.04, 20.83, 36.46, 31.25, 20.83, 31.25, -20.83, -15.63, 46.88, 15.63, 15.63, 

05:48:12 --> 0.00, -5.21, 52.08, 15.63, 15.63, 31.25, 20.83, -26.04, 20.83, 36.46, 31.25, 10.42, 62.50, -10.42, -10.42, 36.46, 31.25, -5.21, 15.63, 20.83, -20.83, 20.83, 36.46, 26.04, 5.21, 20.83, -5.21, 5.21, 52.08, 62.50, 26.04, 26.04, 46.88, -26.04, 26.04, 46.88, 26.04, 0.00, 20.83, 15.63, -72.92, 20.83, 41.67, 26.04, 26.04, 10.42, -15.63, 20.83, 57.29, 15.63, 5.21, 15.63, 15.63, -15.63, 15.63, 41.67, 0.00, 36.46, 31.25, 

05:49:13 --> 36.46, 46.88, 10.42, 5.21, 20.83, 0.00, 10.42, 26.04, 36.46, 26.04, -15.63, 26.04, 36.46, 62.50, 5.21, 36.46, 52.08, 72.92, -20.83, 15.63, 26.04, 41.67, 41.67, 46.88, 10.42, 0.00, -15.63, 41.67, 36.46, 20.83, 20.83, 10.42, -20.83, 5.21, 46.88, 46.88, 20.83, 26.04, -20.83, 31.25, 41.67, 0.00, 15.63, 0.00, -26.04, 52.08, 36.46, 5.21, 36.46, -20.83, -10.42, 36.46, 15.63, 5.21, 41.67, 62.50, -5.21, 26.04, 26.04, 

05:50:15 --> 20.83, 15.63, 31.25, -15.63, 15.63, 26.04, 41.67, 67.71, 83.33, 31.25, 26.04, 52.08, 26.04, -20.83, -31.25, -15.63, -5.21, 36.46, 57.29, 31.25, 36.46, 41.67, 31.25, 62.50, 26.04, -5.21, 20.83, 46.88, 20.83, 10.42, -20.83, -10.42, 5.21, 20.83, 62.50, 36.46, 31.25, 15.63, 20.83, 20.83, 26.04, 26.04, 10.42, -10.42, -10.42, 31.25, 46.88, 57.29, 0.00, 15.63, 15.63, 15.63, 10.42, -26.04, 10.42, 31.25, 41.67, 36.46, 15.63, 

05:51:16 --> 26.04, -15.63, -15.63, 10.42, 57.29, 46.88, 36.46, 5.21, 20.83, 20.83, 31.25, 41.67, 0.00, -20.83, -15.63, 15.63, 15.63, 15.63, 15.63, 46.88, 41.67, 41.67, 26.04, 15.63, 26.04, 26.04, 20.83, 15.63, 46.88, 57.29, 15.63, -20.83, -31.25, -20.83, -26.04, 26.04, 52.08, 52.08, 31.25, 15.63, 36.46, 26.04, 20.83, -15.63, -15.63, 26.04, 57.29, 31.25, -10.42, 31.25, 41.67, 0.00, -5.21, 41.67, 31.25, 15.63, 46.88, 5.21, 26.04, 

05:52:17 --> -5.21, 31.25, 15.63, 46.88, 31.25, 26.04, 26.04, 31.25, -10.42, -20.83, 15.63, 31.25, 31.25, 46.88, 20.83, -5.21, 15.63, 15.63, 20.83, 36.46, 20.83, -15.63, -15.63, -10.42, 0.00, 20.83, 36.46, 46.88, 52.08, 46.88, 10.42, 20.83, 15.63, 26.04, 46.88, 15.63, -41.67, -20.83, -26.04, -20.83, -10.42, 0.00, 15.63, 15.63, 26.04, 36.46, 26.04, 83.33, 57.29, 46.88, 31.25, 41.67, 36.46, 26.04, 26.04, 5.21, 5.21, 0.00, 20.83, 

05:53:18 --> 10.42, 5.21, 0.00, -10.42, 10.42, 41.67, 31.25, 46.88, 67.71, 31.25, 15.63, 31.25, 31.25, 31.25, 46.88, -15.63, -5.21, 20.83, 36.46, 52.08, 26.04, 31.25, 26.04, 20.83, 20.83, -15.63, -15.63, 0.00, 20.83, 98.96, 52.08, 78.12, 26.04, 15.63, 41.67, 15.63, 31.25, -31.25, -15.63, -10.42, 46.88, 20.83, 57.29, 41.67, 20.83, 5.21, 41.67, 26.04, 31.25, 10.42, 20.83, 20.83, -10.42, -20.83, 0.00, -36.46, 26.04, 46.88, 46.88, 

05:54:20 --> 46.88, 62.50, 62.50, 5.21, 41.67, -20.83, 20.83, 10.42, 20.83, 0.00, 20.83, 0.00, 15.63, 26.04, 15.63, 15.63, 26.04, 15.63, 26.04, 31.25, 36.46, 26.04, 0.00, 10.42, -20.83, -20.83, -10.42, 26.04, 41.67, 46.88, 62.50, 46.88, 15.63, 15.63, 15.63, 10.42, 15.63, -15.63, -15.63, 31.25, 10.42, 20.83, 26.04, 41.67, 46.88, 31.25, 31.25, 15.63, 10.42, 0.00, 0.00, 15.63, 10.42, 10.42, 20.83, 20.83, 26.04, 41.67, 36.46, 

05:55:21 --> 46.88, 26.04, 15.63, 0.00, 26.04, -15.63, -15.63, -31.25, -5.21, -10.42, 41.67, 52.08, 46.88, 78.12, 78.12, 26.04, 26.04, 0.00, 15.63, 10.42, 20.83, 36.46, 15.63, 26.04, 36.46, 0.00, 36.46, 26.04, 26.04, 26.04, 26.04, 15.63, -15.63, -5.21, -20.83, -20.83, 10.42, -20.83, -20.83, -15.63, 10.42, 15.63, 15.63, 10.42, 62.50, 52.08, 46.88, 26.04, 57.29, 0.00, 31.25, 20.83, 5.21, 36.46, 46.88, 36.46, 46.88, 15.63, 15.63, 

05:56:22 --> -15.63, -5.21, -31.25, -20.83, -15.63, -15.63, -5.21, -20.83, 0.00, 20.83, 20.83, 36.46, 15.63, 15.63, 15.63, 20.83, 5.21, 10.42, 36.46, -10.42, 10.42, 0.00, 93.75, 52.08, 46.88, 15.63, 46.88, 62.50, 15.63, 31.25, 20.83, 0.00, 10.42, 10.42, 26.04, 26.04, 26.04, 20.83, 26.04, 26.04, 31.25, 15.63, 0.00, -20.83, -20.83, -10.42, 26.04, 62.50, 36.46, 36.46, 52.08, 41.67, 31.25, 20.83, 26.04, 31.25, 26.04, 10.42, 20.83, 

05:57:23 --> 5.21, 26.04, 20.83, 10.42, 31.25, 20.83, 5.21, 31.25, 36.46, 15.63, 20.83, 15.63, 20.83, 20.83, 15.63, 15.63, 15.63, 26.04, 31.25, 41.67, 20.83, 20.83, 36.46, 46.88, 26.04, 15.63, 20.83, 36.46, 5.21, -20.83, -10.42, -5.21, 5.21, 36.46, 31.25, 31.25, 26.04, 41.67, 20.83, 15.63, 62.50, 62.50, 31.25, 20.83, 10.42, 0.00, -10.42, -15.63, -10.42, 0.00, -57.29, 31.25, 31.25, 5.21, 20.83, 20.83, 10.42, 26.04, 15.63, 

05:58:25 --> -20.83, -10.42, 5.21, 10.42, 31.25, 98.96, 78.12, 15.63, 46.88, 0.00, 36.46, 26.04, 26.04, -15.63, -15.63, -10.42, 31.25, 62.50, 36.46, 26.04, 5.21, 5.21, 31.25, 31.25, 5.21, -20.83, -15.63, 52.08, 26.04, 46.88, 46.88, 57.29, 10.42, 26.04, 10.42, 15.63, 31.25, 20.83, 20.83, -20.83, -15.63, -26.04, 20.83, 31.25, 31.25, 41.67, 46.88, 41.67, 20.83, 62.50, -5.21, 10.42, 10.42, 0.00, 26.04, -5.21, 15.63, 20.83, 20.83, 

05:59:26 --> 10.42, 20.83, 15.63, 15.63, -5.21, 15.63, 31.25, 10.42, 36.46, 41.67, 88.54, 46.88, 62.50, 41.67, 36.46, 62.50, 46.88, 52.08, 78.12, 98.96, 31.25, 26.04, 41.67, 20.83, 41.67, 36.46, 31.25, 62.50, 41.67, 41.67, 41.67, 31.25, 31.25, 15.63, 26.04, 26.04, 15.63, -15.63, -15.63, 10.42, 31.25, 67.71, 62.50, 26.04, 26.04, 10.42, 5.21, -15.63, 20.83, 26.04, 46.88, 31.25, 46.88, 36.46, -15.63, 10.42, 83.33, 10.42, 5.21, 

06:00:27 --> 15.63, 10.42, -15.63, 31.25, 31.25, 62.50, 36.46, 20.83, 26.04, 20.83, 15.63, -10.42, 5.21, 26.04, 31.25, 31.25, 20.83, 20.83, 15.63, 36.46, -26.04, -10.42, 26.04, 10.42, 0.00, 0.00, 41.67, 20.83, 20.83, -15.63, 10.42, 20.83, 83.33, 41.67, 31.25, 20.83, -10.42, 26.04, 46.88, 26.04, 20.83, 10.42, 15.63, -10.42, 0.00, -10.42, -15.63, 31.25, 67.71, 41.67, 31.25, 57.29, 46.88, 41.67, 46.88, 26.04, 46.88, 10.42, 31.25, 

06:01:28 --> 15.63, 5.21, 31.25, 10.42, 36.46, 31.25, -20.83, -15.63, -10.42, 26.04, 31.25, 57.29, 88.54, 83.33, 10.42, 0.00, 31.25, 31.25, 15.63, 10.42, 5.21, 15.63, 31.25, 15.63, 10.42, -20.83, -10.42, -31.25, -15.63, -15.63, 10.42, 20.83, 41.67, 20.83, 20.83, 67.71, 57.29, 31.25, 36.46, 36.46, 26.04, 52.08, 57.29, 62.50, 26.04, 62.50, 31.25, 46.88, 36.46, 83.33, 26.04, 20.83, 36.46, 26.04, 31.25, 36.46, 36.46, 83.33, 52.08, 

06:02:30 --> 10.42, 104.17, 26.04, 26.04, 62.50, 57.29, 57.29, 46.88, 36.46, 83.33, 36.46, 62.50, 36.46, 62.50, 31.25, 41.67, 31.25, 72.92, 15.63, 26.04, 36.46, 62.50, 57.29, 26.04, 41.67, 31.25, 20.83, 31.25, 36.46, 26.04, 20.83, 31.25, 20.83, 15.63, 20.83, 52.08, 5.21, 20.83, 15.63, 20.83, -15.63, -26.04, -15.63, -10.42, -5.21, -15.63, -10.42, 26.04, 5.21, 5.21, 20.83, 26.04, 20.83, 5.21, -5.21, 15.63, 46.88, 31.25, 36.46, 

06:03:31 --> -15.63, -10.42, -20.83, 20.83, 26.04, 26.04, 20.83, 15.63, 15.63, 15.63, 20.83, 46.88, 20.83, 41.67, 26.04, 67.71, 20.83, 26.04, 15.63, -5.21, 10.42, -10.42, 52.08, 26.04, 52.08, 41.67, 20.83, 0.00, 0.00, 15.63, 26.04, 41.67, 36.46, 31.25, 26.04, 31.25, 57.29, 52.08, 46.88, 41.67, 36.46, 31.25, 52.08, 36.46, 26.04, 31.25, 36.46, 46.88, -10.42, -15.63, -20.83, -10.42, -5.21, 15.63, 20.83, 15.63, 15.63, 15.63, 10.42, 

06:04:32 --> 20.83, 5.21, 36.46, 72.92, 26.04, 31.25, 26.04, 26.04, -15.63, -15.63, -5.21, 10.42, 15.63, 41.67, 36.46, 15.63, 15.63, 31.25, 26.04, 26.04, 10.42, 15.63, 15.63, 31.25, 20.83, 20.83, 10.42, 10.42, 10.42, 10.42, 20.83, 10.42, 15.63, 0.00, 31.25, 0.00, 10.42, -5.21, 5.21, 36.46, 15.63, 26.04, 20.83, 15.63, 26.04, 10.42, 15.63, 5.21, 26.04, 0.00, 41.67, 5.21, 31.25, 46.88, 20.83, 5.21, 5.21, -20.83, -20.83, 

06:05:33 --> 5.21, 41.67, 26.04, 52.08, 5.21, 36.46, 15.63, -5.21, -15.63, 0.00, 36.46, 36.46, 15.63, 15.63, 5.21, 20.83, 52.08, 10.42, 20.83, 20.83, 26.04, 31.25, 20.83, 26.04, 26.04, 26.04, 10.42, 26.04, 36.46, 20.83, 20.83, 41.67, 15.63, 15.63, 31.25, 5.21, -5.21, 15.63, 10.42, 26.04, 72.92, 20.83, 46.88, 62.50, 62.50, 57.29, 20.83, 15.63, -15.63, -20.83, 0.00, -15.63, 26.04, 15.63, 26.04, 10.42, 26.04, 31.25, 26.04, 

06:06:35 --> 15.63, 0.00, -5.21, 20.83, 31.25, 52.08, 26.04, -15.63, -10.42, 5.21, -15.63, 0.00, -15.63, -10.42, -26.04, -10.42, -20.83, -10.42, -15.63, -15.63, -15.63, -10.42, 10.42, 10.42, 88.54, 41.67, 31.25, 36.46, 130.21, 36.46, 36.46, 41.67, 57.29, 57.29, 31.25, 46.88, 46.88, 41.67, 41.67, 46.88, 31.25, 36.46, 31.25, 31.25, 15.63, 52.08, 26.04, 10.42, -5.21, -15.63, -15.63, -5.21, -10.42, 36.46, 15.63, 41.67, 41.67, 52.08, 10.42, 

06:07:36 --> 20.83, 31.25, 26.04, 26.04, 15.63, 52.08, 67.71, 41.67, 62.50, 26.04, 88.54, 36.46, 20.83, 26.04, 10.42, 26.04, 20.83, 26.04, 26.04, 10.42, 20.83, 20.83, 31.25, 20.83, 10.42, 36.46, 15.63, 26.04, 10.42, 41.67, 41.67, 26.04, 41.67, 26.04, 15.63, 20.83, -26.04, -5.21, -26.04, -10.42, -26.04, -15.63, -15.63, -31.25, 26.04, 20.83, -5.21, 10.42, 26.04, 15.63, 20.83, 36.46, 26.04, 36.46, 31.25, 26.04, 41.67, 46.88, 41.67, 

06:08:37 --> 72.92, 41.67, 46.88, 31.25, 5.21, 10.42, 0.00, -20.83, -5.21, 5.21, 36.46, 36.46, 15.63, 36.46, 93.75, 26.04, 72.92, 41.67, 62.50, 46.88, 83.33, 20.83, 83.33, 15.63, 15.63, -26.04, -15.63, -10.42, 0.00, 36.46, 46.88, 15.63, 46.88, 15.63, 10.42, 20.83, 26.04, 15.63, 15.63, 26.04, 10.42, 26.04, 41.67, -5.21, 26.04, 31.25, 20.83, 41.67, 36.46, 31.25, 41.67, 20.83, 41.67, 52.08, 31.25, 36.46, 36.46, 31.25, 31.25, 

06:09:39 --> 10.42, 0.00, -15.63, -26.04, -5.21, -10.42, 10.42, 31.25, 15.63, 36.46, 20.83, 26.04, 46.88, 31.25, -26.04, -31.25, 15.63, 31.25, 26.04, 0.00, 15.63, 46.88, 36.46, 36.46, -36.46, 0.00, -15.63, 15.63, 26.04, 20.83, 20.83, 26.04, 20.83, 26.04, 5.21, 36.46, 15.63, 98.96, 72.92, 36.46, 31.25, 15.63, -15.63, -31.25, 20.83, 20.83, 20.83, 31.25, 20.83, 26.04, 67.71, 57.29, 36.46, 31.25, 15.63, -15.63, -10.42, -15.63, -20.83, 

06:10:40 --> -26.04, -15.63, -26.04, -26.04, -15.63, -15.63, 0.00, -20.83, -10.42, 10.42, -10.42, 20.83, 36.46, 20.83, 15.63, 36.46, 20.83, 31.25, 26.04, 20.83, 20.83, 26.04, 31.25, 20.83, 31.25, 57.29, 20.83, 20.83, 31.25, 72.92, 52.08, 41.67, 52.08, 41.67, 46.88, 67.71, 31.25, 52.08, 46.88, 26.04, 41.67, 46.88, 62.50, 52.08, 41.67, 52.08, 41.67, 52.08, 52.08, 10.42, 10.42, 20.83, 31.25, 31.25, 41.67, 52.08, 31.25, 20.83, 26.04, 

06:11:41 --> 20.83, 31.25, 15.63, -10.42, -5.21, -10.42, 41.67, 26.04, 46.88, 15.63, 10.42, 0.00, 67.71, 31.25, 31.25, 31.25, 10.42, -5.21, -10.42, 10.42, 67.71, 26.04, 52.08, 20.83, 36.46, 15.63, 36.46, 15.63, 20.83, 46.88, 10.42, 31.25, 36.46, 20.83, 26.04, 20.83, 10.42, 15.63, 26.04, 26.04, 20.83, 31.25, 15.63, 20.83, 46.88, 20.83, 20.83, 36.46, 15.63, 20.83, 31.25, 26.04, 26.04, 36.46, 15.63, 20.83, 41.67, 26.04, 20.83, 

06:12:42 --> 26.04, 15.63, 15.63, 41.67, -5.21, 15.63, 5.21, 57.29, 36.46, 36.46, 41.67, 31.25, 36.46, 15.63, -20.83, -31.25, 26.04, 31.25, 20.83, 20.83, 10.42, 46.88, 41.67, 57.29, 5.21, 20.83, -10.42, -20.83, -26.04, 15.63, 20.83, 15.63, 26.04, 20.83, 20.83, 15.63, 26.04, 15.63, 15.63, 26.04, 41.67, 10.42, 20.83, 5.21, 41.67, 26.04, 15.63, 31.25, 57.29, 62.50, 31.25, 20.83, 10.42, 5.21, -15.63, -5.21, 20.83, 10.42, 26.04, 

06:13:44 --> 26.04, 5.21, 15.63, 10.42, 67.71, 31.25, 31.25, 78.12, 72.92, 67.71, 36.46, 41.67, 31.25, 67.71, 46.88, 46.88, 26.04, 36.46, 31.25, 15.63, 20.83, 52.08, 67.71, 36.46, 26.04, 5.21, -20.83, 10.42, 31.25, 26.04, 36.46, 31.25, 41.67, 15.63, 26.04, 31.25, 31.25, 10.42, 31.25, 26.04, 31.25, 26.04, 26.04, 15.63, 36.46, 15.63, 31.25, 15.63, 15.63, 36.46, 20.83, 15.63, 31.25, 5.21, 15.63, 31.25, 31.25, 36.46, 20.83, 

06:14:45 --> 5.21, 10.42, 31.25, 0.00, 31.25, 46.88, 15.63, 52.08, 46.88, 41.67, 31.25, 31.25, 31.25, 31.25, 31.25, 20.83, 20.83, 20.83, 15.63, -20.83, 36.46, 15.63, -125.00, -15.63, 0.00, -15.63, 26.04, 20.83, 31.25, 72.92, 46.88, 20.83, 31.25, 15.63, 31.25, 15.63, 20.83, 15.63, 31.25, 26.04, 46.88, 67.71, 26.04, 26.04, 5.21, 0.00, 26.04, 26.04, 20.83, 15.63, 20.83, 20.83, -20.83, -15.63, -10.42, 41.67, 20.83, 5.21, 36.46, 

06:15:46 --> 57.29, 62.50, 36.46, 52.08, 41.67, 5.21, 41.67, 10.42, 31.25, 15.63, 62.50, 0.00, -15.63, -10.42, 15.63, 36.46, 62.50, 36.46, 0.00, 10.42, 26.04, 26.04, -10.42, 31.25, 26.04, 20.83, 26.04, 10.42, -20.83, -26.04, 0.00, -20.83, -15.63, -10.42, -10.42, 5.21, -10.42, 15.63, 26.04, 130.21, 36.46, 46.88, 15.63, 41.67, 62.50, 62.50, 41.67, 72.92, 20.83, 10.42, 15.63, 31.25, 20.83, 10.42, 20.83, 20.83, 26.04, 57.29, 26.04, 

06:16:48 --> 41.67, 52.08, -15.63, -15.63, 0.00, -5.21, 15.63, 31.25, 36.46, 83.33, 41.67, 20.83, 15.63, 0.00, 36.46, 15.63, 36.46, 15.63, 31.25, 26.04, 31.25, 20.83, 36.46, 15.63, 20.83, 26.04, 20.83, 15.63, 10.42, 10.42, 26.04, 26.04, 67.71, 15.63, 26.04, 5.21, 31.25, 5.21, 0.00, 41.67, 5.21, 20.83, 36.46, 41.67, 0.00, 10.42, 36.46, 26.04, 20.83, 0.00, 20.83, 10.42, 15.63, 5.21, 20.83, 26.04, 31.25, 46.88, 10.42, 

06:17:49 --> 15.63, -20.83, -15.63, -20.83, -26.04, 15.63, 31.25, 26.04, 57.29, 36.46, 5.21, 20.83, 5.21, 5.21, 10.42, 31.25, 0.00, 41.67, 20.83, 26.04, 36.46, 10.42, 31.25, 15.63, 15.63, -15.63, -15.63, 0.00, 52.08, 36.46, 41.67, 26.04, 20.83, 26.04, 26.04, 10.42, 10.42, -10.42, 20.83, 36.46, 20.83, 0.00, 10.42, 10.42, 5.21, -20.83, 26.04, 26.04, 26.04, 0.00, 20.83, 20.83, 26.04, -15.63, -10.42, 26.04, 20.83, 62.50, 36.46, 

06:18:50 --> 46.88, 20.83, -20.83, 26.04, 31.25, 46.88, 5.21, 26.04, 93.75, -20.83, 10.42, 31.25, 52.08, 20.83, 52.08, 10.42, -20.83, 114.58, 52.08, 57.29, 72.92, 10.42, 26.04, 31.25, 15.63, -10.42, -20.83, 15.63, 41.67, 36.46, 41.67, -5.21, 31.25, 15.63, 36.46, 15.63, -5.21, -20.83, 10.42, 10.42, 26.04, 62.50, 46.88, 10.42, 26.04, 15.63, 15.63, -26.04, -26.04, 20.83, 20.83, 36.46, 57.29, 36.46, 20.83, 46.88, 15.63, 15.63, 5.21, 

06:19:51 --> 20.83, 46.88, 31.25, 31.25, 26.04, 36.46, 5.21, -10.42, 15.63, 57.29, 41.67, 0.00, 20.83, 20.83, -5.21, 67.71, 46.88, 78.12, 36.46, 15.63, 26.04, 20.83, 31.25, -109.37, -20.83, -10.42, 26.04, 36.46, 36.46, 26.04, 20.83, 31.25, 31.25, 36.46, -15.63, -26.04, 46.88, 57.29, 26.04, 26.04, 31.25, -26.04, 20.83, 31.25, 26.04, 20.83, 31.25, -5.21, 36.46, 57.29, 31.25, 20.83, 41.67, -10.42, 5.21, 36.46, 57.29, 26.04, 31.25, 

06:20:53 --> -20.83, 26.04, 46.88, 41.67, -5.21, 26.04, 20.83, -20.83, 0.00, 83.33, 41.67, 15.63, 5.21, 0.00, 15.63, -10.42, 26.04, 78.12, 67.71, 31.25, 15.63, 26.04, 10.42, -20.83, -10.42, 26.04, 41.67, 36.46, 5.21, 31.25, 41.67, 15.63, -15.63, -15.63, 0.00, 31.25, 52.08, 26.04, 15.63, 15.63, 20.83, 26.04, 20.83, 15.63, 0.00, -26.04, 26.04, 15.63, 98.96, 31.25, 15.63, 10.42, 26.04, -5.21, -15.63, -15.63, 57.29, 46.88, 57.29, 

06:21:54 --> 26.04, -5.21, 10.42, 31.25, 0.00, 10.42, 10.42, -26.04, -15.63, 10.42, 62.50, 31.25, 41.67, 72.92, 36.46, 10.42, 10.42, 41.67, 10.42, -31.25, -15.63, 20.83, 26.04, 41.67, 46.88, 15.63, 31.25, 41.67, 26.04, 20.83, -10.42, -15.63, 20.83, 20.83, 26.04, 15.63, 15.63, 26.04, 41.67, -10.42, -5.21, 10.42, 67.71, 41.67, 0.00, 10.42, 26.04, 10.42, -10.42, 5.21, 15.63, 62.50, 31.25, 15.63, 10.42, 31.25, 15.63, 10.42, 62.50, 

06:22:55 --> -15.63, 10.42, 20.83, 26.04, 31.25, 46.88, 15.63, 10.42, 57.29, 10.42, 10.42, 26.04, 20.83, -20.83, -15.63, 10.42, 36.46, 46.88, 31.25, 31.25, 0.00, 26.04, 20.83, 20.83, -26.04, -10.42, 15.63, 36.46, 15.63, 20.83, 15.63, 20.83, 15.63, 20.83, -26.04, -15.63, 15.63, 36.46, 46.88, 41.67, 15.63, 10.42, 15.63, 26.04, -10.42, -10.42, 20.83, 46.88, 36.46, 67.71, 67.71, 31.25, 10.42, 20.83, 20.83, 5.21, 36.46, 0.00, 26.04, 

06:23:57 --> -15.63, -5.21, -26.04, -10.42, -20.83, 15.63, 36.46, 31.25, 26.04, 26.04, 41.67, 26.04, 26.04, -15.63, -15.63, -10.42, -15.63, -52.08, 15.63, 26.04, 31.25, 31.25, 52.08, 31.25, 57.29, 36.46, 36.46, 36.46, 41.67, 41.67, 57.29, 26.04, 36.46, 93.75, 36.46, 72.92, 31.25, 72.92, 20.83, 15.63, 26.04, 0.00, 15.63, 15.63, 15.63, 31.25, 26.04, 26.04, 15.63, -26.04, 5.21, -5.21, 20.83, 41.67, 31.25, 57.29, 46.88, 26.04, 10.42, 

06:24:58 --> 15.63, 20.83, 26.04, 0.00, 36.46, -20.83, -31.25, -20.83, 26.04, 36.46, 41.67, 31.25, 31.25, 10.42, 0.00, 26.04, 20.83, 26.04, 36.46, 36.46, 20.83, 52.08, 15.63, 41.67, -5.21, 20.83, 46.88, 78.12, 41.67, 62.50, 52.08, 41.67, 20.83, 67.71, 41.67, 36.46, 57.29, 31.25, 46.88, 31.25, 62.50, 15.63, 36.46, 20.83, 46.88, 31.25, 62.50, 36.46, 62.50, 41.67, 31.25, 15.63, 0.00, 15.63, -10.42, 31.25, 15.63, 5.21, 26.04, 

06:25:59 --> 20.83, 20.83, 31.25, 10.42, 5.21, 15.63, 5.21, 15.63, 20.83, 10.42, 26.04, 57.29, -10.42, 5.21, 20.83, 36.46, 10.42, 20.83, 10.42, -15.63, 0.00, -15.63, 26.04, 26.04, 26.04, 41.67, 88.54, 31.25, 15.63, 10.42, 10.42, 31.25, 15.63, 20.83, 36.46, 52.08, 46.88, 5.21, 46.88, 31.25, 20.83, 15.63, 20.83, 15.63, 41.67, 20.83, 52.08, 26.04, 31.25, 5.21, 5.21, 0.00, -5.21, -20.83, 10.42, 26.04, 36.46, 31.25, 72.92, 

06:27:00 --> 57.29, 41.67, 10.42, 5.21, 31.25, 20.83, 31.25, 46.88, 26.04, -10.42, -26.04, -15.63, -31.25, -10.42, -10.42, 10.42, 15.63, 26.04, 15.63, 31.25, 15.63, 10.42, 5.21, -10.42, -15.63, 10.42, 15.63, 15.63, 10.42, -5.21, -5.21, -15.63, -10.42, -10.42, -5.21, -10.42, -26.04, -20.83, -5.21, 0.00, 20.83, 15.63, 26.04, 20.83, 20.83, 26.04, 26.04, 20.83, 36.46, 57.29, 46.88, 46.88, 41.67, 62.50, 67.71, 41.67, 62.50, 93.75, 57.29, 

